,Regulon_ID,PCA_1VarRembrandt,PCA_1RandomPValRembrandt,PCA_1RandomPValNonMemberRembrandt,PCA_1VarFrench,PCA_1RandomPValFrench,PCA_1RandomPValNonMemberFrench,PCA_1VarIvyAtlas,PCA_1RandomPValIvyAtlas,PCA_1RandomPValNonMemberIvyAtlas,PCA_1VarGSE7696,PCA_1RandomPValGSE7696,PCA_1RandomPValNonMemberGSE7696,PCA_1Var,PCA_1RandomPVal,PCA_1RandomPValNonMember,Mutation,Regulator,RegMutation_Pval_allPatients,EigenGenePValAllPatients,EigenGene_tstat_allPatients,MutationRegulatorEdge,Fraction_of_edges_correctly_aligned,HRFrench,Cox-p-valueFrench,HRGSE7696,Cox-p-valueGSE7696,HRRembrandt,Cox-p-valueRembrandt,HR,p-value,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
4492,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,ADAMTS10_code_potential_somatic,ENSG00000007372,0.007172356,9.64e-05,6.804777631,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4493,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,BMP5_code_potential_somatic,ENSG00000007372,3.18e-08,0.003702749,6.929805656,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4494,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,BRDT_code_potential_somatic,ENSG00000007372,0.008770074,0.002267106,6.673841739,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4495,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,DLGAP2_code_potential_somatic,ENSG00000007372,0.024089036,0.001696103,6.010821627,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4496,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,FAM126B_code_potential_somatic,ENSG00000007372,0.01472353,5.43e-11,11.68644812,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4497,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,KIF4A_code_potential_somatic,ENSG00000007372,0.015562543,0.00263751,-4.87966318,-1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4498,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,MAP3K7_code_potential_somatic,ENSG00000007372,0.003204271,2.1e-05,8.304142866,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4499,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,PCDHA7_code_potential_somatic,ENSG00000007372,0.020068593,0.005508515,5.607542213,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4500,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,PLEKHA5_code_potential_somatic,ENSG00000007372,0.01004953,0.036276658,4.068315947,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4501,1452,0.732354902,0.001996008,0.001996008,0.796773437,0.001996008,0.001996008,0.709664737,0.001996008,0.001996008,0.749691933,0.001996008,0.001996008,0.72320301,0.001996008,0.001996008,ZNF608_code_potential_somatic,ENSG00000007372,0.010242988,0.000997432,7.168486763,1,1.0,8.078292737,6.57e-16,,,6.642611971,3.08e-11,2.993327568,0.002759534,0.347278046,2.7e-08
4502,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,EGFR_code_potential_somatic,ENSG00000129194,0.002267812,0.01293619,2.514898753,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4503,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,AHR_code_potential_somatic,ENSG00000129194,0.02772144,0.002880285,5.932553221,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4504,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,CD44_code_potential_somatic,ENSG00000129194,0.033186887,0.013523808,-2.488723253,-1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4505,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000129194,0.011178891,0.042665217,2.053507657,1,0.5,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4506,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000129194,0.00872319,0.034720935,2.140043683,1,0.6,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4507,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,NOX3_code_potential_somatic,ENSG00000129194,0.045977575,0.003128314,5.672305697,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4508,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,OR5L2_code_potential_somatic,ENSG00000129194,2.73e-05,0.006824522,6.54553712,1,0.833333333,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4509,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,PCDHA2_code_potential_somatic,ENSG00000129194,0.017571209,0.001018566,6.970821535,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4510,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,PSPH_code_potential_somatic,ENSG00000129194,0.023817794,0.028735405,3.185719339,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4511,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GFR_PID_NCI_NATURE_nonsilent_somatic,ENSG00000129194,0.013543393,0.040238332,2.10287402,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4512,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000129194,0.001146515,3.81e-08,-5.832846022,-1,0.625,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4513,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,UTRN_code_potential_somatic,ENSG00000129194,0.012241394,0.030562064,-4.247810612,-1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4514,1482,0.577034189,0.001996008,0.001996008,0.499005007,0.001996008,0.001996008,0.512763631,0.001996008,0.001996008,0.536003415,0.001996008,0.001996008,0.59480802,0.001996008,0.001996008,ZNF534_code_potential_somatic,ENSG00000129194,0.014620386,0.047811805,3.980088715,1,1.0,6.123623696,9.15e-10,,,4.606760922,4.09e-06,2.358832663,0.01833252,0.431141079,8.81e-16
4515,1483,0.691595292,0.001996008,0.001996008,0.677577719,0.001996008,0.001996008,0.664125922,0.001996008,0.001996008,0.690851063,0.001996008,0.001996008,0.67693289,0.001996008,0.001996008,HOXA6_code_potential_somatic,ENSG00000129194,0.004970222,0.021963508,-4.55536777,1,1.0,6.995788156,2.64e-12,,,6.478695039,9.25e-11,2.537743239,0.011156981,-0.375994715,7.59e-12
4516,1483,0.691595292,0.001996008,0.001996008,0.677577719,0.001996008,0.001996008,0.664125922,0.001996008,0.001996008,0.690851063,0.001996008,0.001996008,0.67693289,0.001996008,0.001996008,NF1_code_potential_somatic,ENSG00000129194,0.043341421,2.34e-06,5.646218797,-1,1.0,6.995788156,2.64e-12,,,6.478695039,9.25e-11,2.537743239,0.011156981,-0.375994715,7.59e-12
4517,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,CSMD3_code_potential_somatic,ENSG00000129194,0.010595567,0.005645388,-4.033582725,1,1.0,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4518,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,HOXA6_code_potential_somatic,ENSG00000129194,0.004970222,2.22e-05,-9.16727044,1,1.0,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4519,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,KCNQ5_code_potential_somatic,ENSG00000129194,0.017300318,0.004074401,-4.593668355,1,0.666666667,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4520,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,MATN4_code_potential_somatic,ENSG00000129194,0.003655873,0.001197218,-5.794646428,1,1.0,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4521,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,MECOM_code_potential_somatic,ENSG00000129194,0.006789955,0.023552577,3.372972996,-1,1.0,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4522,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,NF1_code_potential_somatic,ENSG00000129194,0.043341421,0.003966884,3.133037039,-1,1.0,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4523,1485,0.765243172,0.001996008,0.001996008,0.566712918,0.001996008,0.001996008,0.524329644,0.001996008,0.001996008,0.798354028,0.001996008,0.001996008,0.536711221,0.001996008,0.001996008,PTPN3_code_potential_somatic,ENSG00000129194,0.000432164,0.038407028,-2.958801517,1,0.666666667,5.433652361,5.52e-08,,,4.98288048,6.26e-07,2.878585479,0.00399463,-0.566777817,8.9e-11
4524,1486,0.622793365,0.001996008,0.001996008,0.631515057,0.001996008,0.001996008,0.56193642,0.001996008,0.001996008,0.726385318,0.001996008,0.001996008,0.569844093,0.001996008,0.001996008,CSMD3_code_potential_somatic,ENSG00000129194,0.010595567,0.003452551,-4.589455552,1,1.0,7.36173583,1.82e-13,,,5.067165878,4.04e-07,4.127882201,3.66e-05,-0.508262705,1.47e-11
4525,1486,0.622793365,0.001996008,0.001996008,0.631515057,0.001996008,0.001996008,0.56193642,0.001996008,0.001996008,0.726385318,0.001996008,0.001996008,0.569844093,0.001996008,0.001996008,NF1_code_potential_somatic,ENSG00000129194,0.043341421,0.005911879,2.969062175,-1,1.0,7.36173583,1.82e-13,,,5.067165878,4.04e-07,4.127882201,3.66e-05,-0.508262705,1.47e-11
4526,1486,0.622793365,0.001996008,0.001996008,0.631515057,0.001996008,0.001996008,0.56193642,0.001996008,0.001996008,0.726385318,0.001996008,0.001996008,0.569844093,0.001996008,0.001996008,PTCHD3_code_potential_somatic,ENSG00000129194,0.041768578,0.041639731,-4.07493816,1,1.0,7.36173583,1.82e-13,,,5.067165878,4.04e-07,4.127882201,3.66e-05,-0.508262705,1.47e-11
4527,1486,0.622793365,0.001996008,0.001996008,0.631515057,0.001996008,0.001996008,0.56193642,0.001996008,0.001996008,0.726385318,0.001996008,0.001996008,0.569844093,0.001996008,0.001996008,PTPN3_code_potential_somatic,ENSG00000129194,0.000432164,0.006483672,-5.208950098,1,0.666666667,7.36173583,1.82e-13,,,5.067165878,4.04e-07,4.127882201,3.66e-05,-0.508262705,1.47e-11
4528,1495,0.784359569,0.001996008,0.001996008,0.82158442,0.001996008,0.001996008,0.799172618,0.001996008,0.001996008,0.80554198,0.001996008,0.001996008,0.814583081,0.001996008,0.001996008,NF1_code_potential_somatic,ENSG00000129194,0.043341421,0.000974691,3.674645167,-1,1.0,6.569739243,5.04e-11,,,5.171433584,2.32e-07,2.355928803,0.018476459,-0.339575667,2.58e-05
4529,1495,0.784359569,0.001996008,0.001996008,0.82158442,0.001996008,0.001996008,0.799172618,0.001996008,0.001996008,0.80554198,0.001996008,0.001996008,0.814583081,0.001996008,0.001996008,ZNF534_code_potential_somatic,ENSG00000129194,0.014620386,0.036208192,-3.273008411,1,1.0,6.569739243,5.04e-11,,,5.171433584,2.32e-07,2.355928803,0.018476459,-0.339575667,2.58e-05
4530,1497,0.926623739,0.001996008,0.001996008,0.906970521,0.001996008,0.001996008,0.911807906,0.001996008,0.001996008,0.925260826,0.001996008,0.001996008,0.687007117,0.001996008,0.001996008,COL6A3_code_potential_somatic,ENSG00000171532,0.00358254,0.043807474,2.242420435,-1,1.0,3.855302143,0.000115587,,,3.429308671,0.000605121,3.093094735,0.001980809,-0.424736373,3.86e-07
4531,1497,0.926623739,0.001996008,0.001996008,0.906970521,0.001996008,0.001996008,0.911807906,0.001996008,0.001996008,0.925260826,0.001996008,0.001996008,0.687007117,0.001996008,0.001996008,FGG_code_potential_somatic,ENSG00000171532,0.031152769,0.043255313,3.264105698,-1,1.0,3.855302143,0.000115587,,,3.429308671,0.000605121,3.093094735,0.001980809,-0.424736373,3.86e-07
4532,1497,0.926623739,0.001996008,0.001996008,0.906970521,0.001996008,0.001996008,0.911807906,0.001996008,0.001996008,0.925260826,0.001996008,0.001996008,0.687007117,0.001996008,0.001996008,MYH8_code_potential_somatic,ENSG00000171532,0.027278645,0.025380297,3.025922588,-1,1.0,3.855302143,0.000115587,,,3.429308671,0.000605121,3.093094735,0.001980809,-0.424736373,3.86e-07
4533,1497,0.926623739,0.001996008,0.001996008,0.906970521,0.001996008,0.001996008,0.911807906,0.001996008,0.001996008,0.925260826,0.001996008,0.001996008,0.687007117,0.001996008,0.001996008,SHB_code_potential_somatic,ENSG00000171532,0.00210715,0.032239665,4.970908209,-1,1.0,3.855302143,0.000115587,,,3.429308671,0.000605121,3.093094735,0.001980809,-0.424736373,3.86e-07
4534,1497,0.926623739,0.001996008,0.001996008,0.906970521,0.001996008,0.001996008,0.911807906,0.001996008,0.001996008,0.925260826,0.001996008,0.001996008,0.687007117,0.001996008,0.001996008,TCHH_code_potential_somatic,ENSG00000171532,0.014602757,0.035892864,2.349256602,-1,1.0,3.855302143,0.000115587,,,3.429308671,0.000605121,3.093094735,0.001980809,-0.424736373,3.86e-07
4535,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000185591,0.012394994,3.04e-05,5.828110456,-1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4536,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000185591,0.036788499,0.002970898,3.561794008,-1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4537,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,CARD11_code_potential_somatic,ENSG00000185591,0.028048148,0.046089375,-3.099405161,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4538,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,COL1A2_code_potential_somatic,ENSG00000185591,0.048870607,0.000420932,-5.202442432,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4539,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,HOXA6_code_potential_somatic,ENSG00000185591,0.045636666,1.5699999999999999e-40,-17.03076564,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4540,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,KIF2B_code_potential_somatic,ENSG00000185591,0.036993514,0.023089842,-3.187810087,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4541,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,PLXNA4_code_potential_somatic,ENSG00000185591,0.048968392,0.011994818,-5.403067721,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4542,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,SVOPL_code_potential_somatic,ENSG00000185591,0.035826737,0.003280548,-5.833749999,1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4543,1502,0.602771588,0.001996008,0.001996008,0.576812265,0.001996008,0.001996008,0.609732125,0.001996008,0.001996008,0.51704468,0.001996008,0.005988024,0.644137158,0.001996008,0.001996008,ZNF727_code_potential_somatic,ENSG00000185591,0.010005236,2.53e-05,15.06800888,-1,1.0,-8.845437162,9.12e-19,-2.204713809,0.027474183,-7.05244976,1.76e-12,-3.877502421,0.000105534,-0.324829375,1.26e-08
4544,1503,0.650825017,0.001996008,0.001996008,0.619777148,0.001996008,0.001996008,0.658862515,0.001996008,0.001996008,0.702142029,0.001996008,0.013972056,0.622544199,0.001996008,0.001996008,FLT3_code_potential_somatic,ENSG00000185591,0.007873191,0.03933222,3.284142169,1,1.0,7.393752647,1.43e-13,,,5.901860823,3.59e-09,2.737288393,0.006194796,0.34015716,1.18e-08
4545,1503,0.650825017,0.001996008,0.001996008,0.619777148,0.001996008,0.001996008,0.658862515,0.001996008,0.001996008,0.702142029,0.001996008,0.013972056,0.622544199,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000185591,0.012394994,1.1e-10,-9.949279641,-1,1.0,7.393752647,1.43e-13,,,5.901860823,3.59e-09,2.737288393,0.006194796,0.34015716,1.18e-08
