,Regulon_ID,Regulator,RegulonGene,SpearmanCorrelationExp,SpearmanCorrelationPValExp,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
16997,3058,ENSG00000124782,ENSG00000128590,-0.099875036,0.317912578,-0.064251828,0.52114753
16998,3058,ENSG00000124782,ENSG00000120910,-0.056312941,0.574000308,-0.064251828,0.52114753
16999,3058,ENSG00000124782,ENSG00000083223,-0.125161859,0.210049568,-0.064251828,0.52114753
17000,3058,ENSG00000124782,ENSG00000105127,-0.057421219,0.566474176,-0.064251828,0.52114753
17001,3058,ENSG00000124782,ENSG00000100883,-0.076035759,0.447517807,-0.064251828,0.52114753
17002,3058,ENSG00000124782,ENSG00000075426,0.158738147,0.111039168,-0.064251828,0.52114753
17003,3058,ENSG00000124782,ENSG00000198342,0.108684712,0.276878475,-0.064251828,0.52114753
17004,3058,ENSG00000124782,ENSG00000102580,0.061153174,0.541479789,-0.064251828,0.52114753
17005,3058,ENSG00000124782,ENSG00000023445,0.015464996,0.877394441,-0.064251828,0.52114753
17006,946,ENSG00000001167,ENSG00000112118,0.420250026,3.89E-24,0.362172621,6.67E-18
17007,946,ENSG00000001167,ENSG00000024526,0.221252684,2.60E-07,0.362172621,6.67E-18
17008,946,ENSG00000001167,ENSG00000117650,0.30609703,5.57E-13,0.362172621,6.67E-18
17009,946,ENSG00000001167,ENSG00000151503,0.345004821,2.75E-16,0.362172621,6.67E-18
17010,946,ENSG00000001167,ENSG00000051341,0.32135816,3.20E-14,0.362172621,6.67E-18
17011,946,ENSG00000001167,ENSG00000178999,0.308919965,3.32E-13,0.362172621,6.67E-18
17012,946,ENSG00000001167,ENSG00000129173,0.209815633,1.07E-06,0.362172621,6.67E-18
17013,946,ENSG00000001167,ENSG00000277909,0.316498393,8.09E-14,0.362172621,6.67E-18
17014,946,ENSG00000001167,ENSG00000143493,0.31973546,4.37E-14,0.362172621,6.67E-18
17015,946,ENSG00000001167,ENSG00000076003,0.24907095,5.96E-09,0.362172621,6.67E-18
17016,946,ENSG00000001167,ENSG00000134690,0.318443374,5.59E-14,0.362172621,6.67E-18
17017,946,ENSG00000001167,ENSG00000111665,0.292163331,6.56E-12,0.362172621,6.67E-18
17018,946,ENSG00000001167,ENSG00000164104,0.284246834,2.51E-11,0.362172621,6.67E-18
17019,946,ENSG00000001167,ENSG00000166851,0.375488209,3.18E-19,0.362172621,6.67E-18
17020,946,ENSG00000001167,ENSG00000137807,0.358497539,1.51E-17,0.362172621,6.67E-18
17021,946,ENSG00000001167,ENSG00000113810,0.419379517,4.93E-24,0.362172621,6.67E-18
17022,946,ENSG00000001167,ENSG00000013810,0.357588246,1.84E-17,0.362172621,6.67E-18
17023,946,ENSG00000001167,ENSG00000118193,0.351327632,7.17E-17,0.362172621,6.67E-18
17024,946,ENSG00000001167,ENSG00000109805,0.324111125,1.88E-14,0.362172621,6.67E-18
17025,946,ENSG00000001167,ENSG00000162607,0.127805362,0.003175254,0.362172621,6.67E-18
17026,946,ENSG00000001167,ENSG00000123473,0.279175633,5.81E-11,0.362172621,6.67E-18
17027,946,ENSG00000001167,ENSG00000166451,0.312493979,1.72E-13,0.362172621,6.67E-18
17028,946,ENSG00000001167,ENSG00000173207,0.237878274,2.88E-08,0.362172621,6.67E-18
17029,946,ENSG00000001167,ENSG00000143476,0.271690098,1.94E-10,0.362172621,6.67E-18
17030,946,ENSG00000001167,ENSG00000066279,0.354596918,3.54E-17,0.362172621,6.67E-18
17031,946,ENSG00000001167,ENSG00000132646,0.151253654,0.000469938,0.362172621,6.67E-18
17032,946,ENSG00000001167,ENSG00000146918,0.424334421,1.27E-24,0.362172621,6.67E-18
17033,946,ENSG00000001167,ENSG00000136108,0.151850124,0.000445946,0.362172621,6.67E-18
17034,946,ENSG00000001167,ENSG00000108106,0.192286921,8.11E-06,0.362172621,6.67E-18
17035,946,ENSG00000001167,ENSG00000121152,0.381192668,8.28E-20,0.362172621,6.67E-18
17036,946,ENSG00000001167,ENSG00000135451,0.235408476,4.04E-08,0.362172621,6.67E-18
17037,946,ENSG00000001167,ENSG00000104738,0.366932682,2.29E-18,0.362172621,6.67E-18
17038,946,ENSG00000001167,ENSG00000183765,0.3293294,6.74E-15,0.362172621,6.67E-18
17039,946,ENSG00000001167,ENSG00000136492,0.386050672,2.57E-20,0.362172621,6.67E-18
17040,946,ENSG00000001167,ENSG00000112742,0.319384406,4.67E-14,0.362172621,6.67E-18
17041,946,ENSG00000001167,ENSG00000175063,0.273772695,1.39E-10,0.362172621,6.67E-18
17042,946,ENSG00000001167,ENSG00000143621,0.247918485,7.04E-09,0.362172621,6.67E-18
17043,946,ENSG00000001167,ENSG00000109685,0.428471162,4.02E-25,0.362172621,6.67E-18
17044,946,ENSG00000001167,ENSG00000114346,0.344486977,3.06E-16,0.362172621,6.67E-18
17045,946,ENSG00000001167,ENSG00000166803,0.187204019,1.41E-05,0.362172621,6.67E-18
17046,946,ENSG00000001167,ENSG00000161800,0.2053179,1.83E-06,0.362172621,6.67E-18
17047,946,ENSG00000001167,ENSG00000138160,0.378748198,1.48E-19,0.362172621,6.67E-18
17048,946,ENSG00000001167,ENSG00000131747,0.278009943,7.02E-11,0.362172621,6.67E-18
17049,946,ENSG00000001167,ENSG00000149636,0.306841697,4.86E-13,0.362172621,6.67E-18
17050,946,ENSG00000001167,ENSG00000116062,0.476853631,1.68E-31,0.362172621,6.67E-18
17051,946,ENSG00000001167,ENSG00000065328,0.398737329,1.11E-21,0.362172621,6.67E-18
17052,946,ENSG00000001167,ENSG00000121621,0.356985925,2.10E-17,0.362172621,6.67E-18
17053,946,ENSG00000001167,ENSG00000123975,0.180058717,3.00E-05,0.362172621,6.67E-18
17054,946,ENSG00000001167,ENSG00000006634,0.230247268,8.08E-08,0.362172621,6.67E-18
17055,946,ENSG00000001167,ENSG00000115163,0.313451281,1.43E-13,0.362172621,6.67E-18
17056,946,ENSG00000001167,ENSG00000075218,0.270808778,2.23E-10,0.362172621,6.67E-18
17057,946,ENSG00000001167,ENSG00000112984,0.361336664,8.04E-18,0.362172621,6.67E-18
17058,946,ENSG00000001167,ENSG00000145386,0.329227049,6.87E-15,0.362172621,6.67E-18
17059,946,ENSG00000001167,ENSG00000102384,0.436689501,3.91E-26,0.362172621,6.67E-18
17060,946,ENSG00000001167,ENSG00000162063,0.40185305,5.02E-22,0.362172621,6.67E-18
17061,946,ENSG00000001167,ENSG00000253729,0.433198442,1.06E-25,0.362172621,6.67E-18
17062,946,ENSG00000001167,ENSG00000088325,0.369672342,1.22E-18,0.362172621,6.67E-18
17063,946,ENSG00000001167,ENSG00000135476,0.346433,2.03E-16,0.362172621,6.67E-18
17064,946,ENSG00000001167,ENSG00000100526,0.210101204,1.04E-06,0.362172621,6.67E-18
17065,946,ENSG00000001167,ENSG00000156802,0.418826888,5.73E-24,0.362172621,6.67E-18
17066,946,ENSG00000001167,ENSG00000169679,0.381807092,7.15E-20,0.362172621,6.67E-18
17067,946,ENSG00000001167,ENSG00000142731,0.365408084,3.23E-18,0.362172621,6.67E-18
17068,946,ENSG00000001167,ENSG00000029993,0.286455185,1.73E-11,0.362172621,6.67E-18
17069,946,ENSG00000001167,ENSG00000087586,0.313470196,1.43E-13,0.362172621,6.67E-18
17070,946,ENSG00000001167,ENSG00000157456,0.294392762,4.46E-12,0.362172621,6.67E-18
17071,946,ENSG00000001167,ENSG00000094804,0.330599123,5.23E-15,0.362172621,6.67E-18
17072,946,ENSG00000001167,ENSG00000104889,0.157103824,0.000278766,0.362172621,6.67E-18
17073,946,ENSG00000001167,ENSG00000167900,0.312277095,1.79E-13,0.362172621,6.67E-18
17074,946,ENSG00000001167,ENSG00000182481,0.337263369,1.36E-15,0.362172621,6.67E-18
17075,946,ENSG00000001167,ENSG00000100162,0.181843239,2.49E-05,0.362172621,6.67E-18
17076,946,ENSG00000001167,ENSG00000100749,0.293240296,5.45E-12,0.362172621,6.67E-18
17077,946,ENSG00000001167,ENSG00000071539,0.339218609,9.14E-16,0.362172621,6.67E-18
17078,946,ENSG00000001167,ENSG00000129195,0.13796171,0.001438205,0.362172621,6.67E-18
17079,946,ENSG00000001167,ENSG00000101003,0.152399627,0.000424857,0.362172621,6.67E-18
17080,466,ENSG00000172216,ENSG00000099331,0.408706093,1.64E-10,0.672371448,4.29E-31
17081,466,ENSG00000172216,ENSG00000152518,0.629243824,2.54E-26,0.672371448,4.29E-31
17082,466,ENSG00000172216,ENSG00000133789,0.571114836,5.80E-21,0.672371448,4.29E-31
17083,466,ENSG00000172216,ENSG00000099139,0.55596481,9.81E-20,0.672371448,4.29E-31
17084,466,ENSG00000172216,ENSG00000278788,0.562529856,2.93E-20,0.672371448,4.29E-31
17085,466,ENSG00000172216,ENSG00000197892,0.538369654,2.20E-18,0.672371448,4.29E-31
17086,466,ENSG00000172216,ENSG00000175505,0.749086325,6.19E-42,0.672371448,4.29E-31
17087,466,ENSG00000172216,ENSG00000005884,0.61637467,4.87E-25,0.672371448,4.29E-31
17088,466,ENSG00000172216,ENSG00000147454,0.508391876,2.95E-16,0.672371448,4.29E-31
17089,466,ENSG00000172216,ENSG00000131873,0.612819253,1.08E-24,0.672371448,4.29E-31
17090,466,ENSG00000172216,ENSG00000133657,0.470667031,7.35E-14,0.672371448,4.29E-31
17091,466,ENSG00000172216,ENSG00000197324,0.65879225,1.66E-29,0.672371448,4.29E-31
17092,466,ENSG00000172216,ENSG00000123384,0.51984614,4.80E-17,0.672371448,4.29E-31
17093,466,ENSG00000172216,ENSG00000277354,0.485420971,9.20E-15,0.672371448,4.29E-31
17094,1803,ENSG00000281306,ENSG00000276463,0.362264598,2.91E-12,0.458560278,1.50E-19
17095,1803,ENSG00000281306,ENSG00000049860,0.04970768,0.354520262,0.458560278,1.50E-19
17096,1803,ENSG00000281306,ENSG00000113621,0.28709896,4.77E-08,0.458560278,1.50E-19
17097,1803,ENSG00000281306,ENSG00000143727,0.395585416,1.60E-14,0.458560278,1.50E-19
17098,1803,ENSG00000281306,ENSG00000136045,0.392016599,2.88E-14,0.458560278,1.50E-19
17099,1803,ENSG00000281306,ENSG00000110330,0.241349104,5.11E-06,0.458560278,1.50E-19
17100,1803,ENSG00000281306,ENSG00000065548,0.451736277,5.94E-19,0.458560278,1.50E-19
17101,1803,ENSG00000281306,ENSG00000163320,0.360768416,3.63E-12,0.458560278,1.50E-19
17102,1803,ENSG00000281306,ENSG00000177879,0.278167883,1.27E-07,0.458560278,1.50E-19
17103,1803,ENSG00000281306,ENSG00000163636,0.424159386,1.13E-16,0.458560278,1.50E-19
17104,1803,ENSG00000281306,ENSG00000173726,0.328858244,3.02E-10,0.458560278,1.50E-19
17105,1803,ENSG00000281306,ENSG00000277273,0.386029331,7.57E-14,0.458560278,1.50E-19
17106,1803,ENSG00000281306,ENSG00000100567,0.398377348,1.01E-14,0.458560278,1.50E-19
17107,1803,ENSG00000281306,ENSG00000104343,0.34797719,2.27E-11,0.458560278,1.50E-19
17108,1803,ENSG00000281306,ENSG00000131966,0.308823803,3.79E-09,0.458560278,1.50E-19
17109,1803,ENSG00000281306,ENSG00000165637,0.163762756,0.002146972,0.458560278,1.50E-19
17110,1803,ENSG00000281306,ENSG00000140740,0.351725267,1.34E-11,0.458560278,1.50E-19
17111,1803,ENSG00000281306,ENSG00000117533,0.339179641,7.64E-11,0.458560278,1.50E-19
17112,1803,ENSG00000281306,ENSG00000164258,0.397976202,1.08E-14,0.458560278,1.50E-19
17113,1803,ENSG00000281306,ENSG00000120805,0.3704569,8.56E-13,0.458560278,1.50E-19
17114,1803,ENSG00000281306,ENSG00000134375,0.411887871,1.01E-15,0.458560278,1.50E-19
17115,1803,ENSG00000281306,ENSG00000101782,0.277114345,1.43E-07,0.458560278,1.50E-19
17116,1803,ENSG00000281306,ENSG00000138430,0.438239022,8.23E-18,0.458560278,1.50E-19
17117,1803,ENSG00000281306,ENSG00000135070,0.452431296,5.17E-19,0.458560278,1.50E-19
17118,1803,ENSG00000281306,ENSG00000102144,0.252833853,1.72E-06,0.458560278,1.50E-19
17119,1803,ENSG00000281306,ENSG00000115484,0.422950301,1.41E-16,0.458560278,1.50E-19
17120,1803,ENSG00000281306,ENSG00000197780,0.220944006,3.12E-05,0.458560278,1.50E-19
17121,1803,ENSG00000281306,ENSG00000099341,0.370150042,8.96E-13,0.458560278,1.50E-19
17122,1803,ENSG00000281306,ENSG00000150787,0.475200361,4.62E-21,0.458560278,1.50E-19
17123,1803,ENSG00000281306,ENSG00000125629,0.205829746,0.000107517,0.458560278,1.50E-19
17124,1803,ENSG00000281306,ENSG00000069956,0.173883721,0.001107684,0.458560278,1.50E-19
17125,1803,ENSG00000281306,ENSG00000123130,0.290724237,3.17E-08,0.458560278,1.50E-19
17126,1803,ENSG00000281306,ENSG00000023572,0.314677262,1.84E-09,0.458560278,1.50E-19
17127,1803,ENSG00000281306,ENSG00000156261,0.33939447,7.42E-11,0.458560278,1.50E-19
17128,3390,ENSG00000106571,ENSG00000175550,0.062974893,0.550929675,0.214832853,0.039733525
17129,3390,ENSG00000106571,ENSG00000126106,0.167686451,0.110101678,0.214832853,0.039733525
